customer_id,feedback_text,sentiment_score,tone_label
8043,Terrible experience,4,Positive
1067,Excellent service,4,Positive
800,Terrible experience,4,Positive
3079,Product quality average,1,Negative
4953,Fast delivery,1,Negative
8334,Terrible experience,2,Negative
6186,Not satisfied,2,Negative
5474,Poor packaging,2,Negative
3497,Excellent service,2,Negative
5402,Not satisfied,4,Positive
6364,Loved it!,5,Positive
821,Excellent service,3,Neutral
3074,Product quality average,3,Neutral
8372,Poor packaging,3,Neutral
4725,Great product!,5,Positive
6809,Fast delivery,1,Negative
40,Loved it!,3,Neutral
8661,Not satisfied,1,Negative
988,Not satisfied,5,Positive
1602,Terrible experience,3,Neutral
660,Poor packaging,5,Positive
2290,Product quality average,5,Positive
2871,Great product!,5,Positive
6461,Poor packaging,3,Neutral
1846,Excellent service,1,Negative
4758,Terrible experience,1,Negative
4096,Poor packaging,4,Positive
9129,Great product!,1,Negative
5196,Great product!,2,Negative
2623,Excellent service,3,Neutral
9517,Terrible experience,2,Negative
2426,Great product!,1,Negative
8715,Great product!,4,Positive
8309,Great product!,1,Negative
1854,Loved it!,1,Negative
5294,Terrible experience,2,Negative
7485,Loved it!,3,Neutral
4112,Excellent service,3,Neutral
9534,Product quality average,4,Positive
871,Loved it!,1,Negative
6043,Excellent service,4,Positive
6723,Terrible experience,5,Positive
5664,Product quality average,5,Positive
5070,Product quality average,3,Neutral
920,Loved it!,3,Neutral
1695,Great product!,4,Positive
5969,Loved it!,1,Negative
8236,Great product!,2,Negative
5185,Poor packaging,4,Positive
5750,Loved it!,4,Positive
7612,Terrible experience,4,Positive
2805,Not satisfied,2,Negative
1165,Excellent service,2,Negative
3547,Great product!,1,Negative
1960,Product quality average,2,Negative
8236,Loved it!,5,Positive
9833,Poor packaging,2,Negative
7110,Not satisfied,3,Neutral
6331,Fast delivery,2,Negative
5520,Excellent service,4,Positive
2261,Excellent service,1,Negative
4764,Terrible experience,4,Positive
8169,Fast delivery,5,Positive
4141,Great product!,4,Positive
8823,Fast delivery,3,Neutral
5352,Loved it!,4,Positive
7028,Fast delivery,5,Positive
649,Not satisfied,2,Negative
8227,Terrible experience,3,Neutral
9337,Product quality average,2,Negative
7460,Terrible experience,1,Negative
2886,Poor packaging,1,Negative
846,Fast delivery,4,Positive
6691,Fast delivery,4,Positive
6684,Fast delivery,2,Negative
8212,Great product!,2,Negative
8095,Product quality average,5,Positive
781,Poor packaging,5,Positive
1085,Great product!,4,Positive
6062,Poor packaging,2,Negative
7959,Loved it!,5,Positive
341,Excellent service,3,Neutral
7228,Loved it!,5,Positive
9455,Poor packaging,5,Positive
4613,Excellent service,3,Neutral
9369,Not satisfied,3,Neutral
429,Product quality average,4,Positive
9596,Loved it!,1,Negative
4500,Loved it!,5,Positive
9413,Fast delivery,4,Positive
7178,Excellent service,3,Neutral
3645,Fast delivery,2,Negative
7207,Excellent service,5,Positive
6698,Great product!,1,Negative
3987,Product quality average,4,Positive
2937,Poor packaging,1,Negative
4152,Not satisfied,5,Positive
5415,Terrible experience,1,Negative
6765,Excellent service,1,Negative
5203,Terrible experience,3,Neutral
5240,Loved it!,1,Negative
6731,Great product!,4,Positive
8727,Poor packaging,1,Negative
6269,Terrible experience,5,Positive
9217,Terrible experience,5,Positive
8248,Fast delivery,1,Negative
806,Product quality average,1,Negative
4651,Excellent service,3,Neutral
9840,Product quality average,3,Neutral
6512,Product quality average,3,Neutral
8788,Great product!,4,Positive
6903,Excellent service,1,Negative
1703,Product quality average,1,Negative
4950,Excellent service,3,Neutral
1227,Poor packaging,3,Neutral
3819,Great product!,4,Positive
2044,Excellent service,2,Negative
6808,Terrible experience,4,Positive
5641,Fast delivery,1,Negative
951,Not satisfied,4,Positive
4207,Product quality average,4,Positive
2354,Terrible experience,2,Negative
8760,Not satisfied,1,Negative
2398,Not satisfied,2,Negative
3052,Fast delivery,2,Negative
3416,Terrible experience,2,Negative
2144,Great product!,1,Negative
7598,Not satisfied,3,Neutral
398,Fast delivery,1,Negative
5222,Poor packaging,1,Negative
7177,Poor packaging,1,Negative
7191,Loved it!,4,Positive
2489,Poor packaging,4,Positive
5418,Excellent service,5,Positive
269,Product quality average,1,Negative
7906,Product quality average,2,Negative
4970,Product quality average,2,Negative
2427,Fast delivery,2,Negative
2969,Not satisfied,1,Negative
1335,Not satisfied,1,Negative
8359,Excellent service,5,Positive
5086,Poor packaging,5,Positive
6982,Great product!,5,Positive
9328,Product quality average,5,Positive
4490,Fast delivery,1,Negative
6684,Great product!,5,Positive
1024,Loved it!,2,Negative
8328,Not satisfied,3,Neutral
1322,Terrible experience,1,Negative
9762,Great product!,3,Neutral
3482,Terrible experience,1,Negative
2060,Not satisfied,5,Positive
5889,Great product!,2,Negative
3556,Excellent service,5,Positive
3612,Loved it!,4,Positive
8979,Terrible experience,4,Positive
5127,Fast delivery,5,Positive
4426,Product quality average,4,Positive
4804,Fast delivery,4,Positive
1457,Fast delivery,2,Negative
1213,Great product!,4,Positive
5878,Great product!,3,Neutral
4116,Fast delivery,3,Neutral
3536,Great product!,4,Positive
1082,Loved it!,5,Positive
5954,Great product!,5,Positive
9087,Product quality average,5,Positive
9961,Poor packaging,5,Positive
6280,Great product!,5,Positive
912,Terrible experience,4,Positive
9843,Not satisfied,1,Negative
1164,Product quality average,2,Negative
6412,Terrible experience,5,Positive
343,Fast delivery,3,Neutral
9328,Excellent service,4,Positive
5359,Great product!,1,Negative
1529,Product quality average,1,Negative
7436,Not satisfied,5,Positive
273,Excellent service,5,Positive
8331,Loved it!,4,Positive
5286,Fast delivery,4,Positive
8509,Not satisfied,1,Negative
4283,Poor packaging,2,Negative
4961,Excellent service,2,Negative
487,Not satisfied,4,Positive
1309,Loved it!,2,Negative
6820,Excellent service,2,Negative
124,Terrible experience,5,Positive
7963,Great product!,3,Neutral
8843,Great product!,2,Negative
9405,Terrible experience,3,Neutral
3199,Product quality average,1,Negative
9502,Terrible experience,2,Negative
573,Fast delivery,5,Positive
3104,Loved it!,4,Positive
6881,Fast delivery,5,Positive
5455,Product quality average,4,Positive
7164,Loved it!,3,Neutral
128,Fast delivery,5,Positive
5322,Product quality average,2,Negative
1876,Terrible experience,3,Neutral
8690,Not satisfied,1,Negative
758,Terrible experience,1,Negative
8946,Great product!,2,Negative
5140,Fast delivery,3,Neutral
7456,Excellent service,4,Positive
6167,Terrible experience,4,Positive
4196,Great product!,4,Positive
4683,Great product!,1,Negative
5084,Product quality average,3,Neutral
8375,Excellent service,3,Neutral
2398,Great product!,3,Neutral
644,Not satisfied,5,Positive
9444,Poor packaging,5,Positive
3682,Loved it!,1,Negative
1637,Excellent service,2,Negative
8383,Product quality average,4,Positive
137,Loved it!,1,Negative
7829,Excellent service,4,Positive
7748,Excellent service,5,Positive
2116,Terrible experience,4,Positive
5127,Loved it!,1,Negative
4764,Terrible experience,2,Negative
3644,Excellent service,1,Negative
7110,Poor packaging,1,Negative
961,Great product!,2,Negative
1226,Fast delivery,5,Positive
9195,Fast delivery,1,Negative
3275,Loved it!,2,Negative
7113,Poor packaging,2,Negative
8254,Excellent service,1,Negative
5521,Terrible experience,3,Neutral
1669,Loved it!,3,Neutral
6928,Great product!,4,Positive
2024,Loved it!,4,Positive
2469,Fast delivery,3,Neutral
4340,Terrible experience,4,Positive
5182,Poor packaging,2,Negative
8329,Fast delivery,2,Negative
8563,Fast delivery,3,Neutral
4155,Not satisfied,3,Neutral
2126,Loved it!,3,Neutral
4734,Excellent service,5,Positive
1934,Great product!,5,Positive
6403,Excellent service,3,Neutral
8089,Terrible experience,5,Positive
467,Terrible experience,3,Neutral
4431,Poor packaging,5,Positive
8757,Fast delivery,1,Negative
4825,Terrible experience,2,Negative
6551,Product quality average,2,Negative
3069,Great product!,1,Negative
4501,Poor packaging,4,Positive
8310,Not satisfied,2,Negative
9684,Terrible experience,1,Negative
5910,Loved it!,4,Positive
6250,Terrible experience,4,Positive
9201,Loved it!,5,Positive
5627,Loved it!,3,Neutral
8816,Loved it!,5,Positive
1253,Terrible experience,2,Negative
3338,Loved it!,1,Negative
8024,Excellent service,4,Positive
2252,Great product!,4,Positive
3780,Fast delivery,4,Positive
9464,Not satisfied,1,Negative
3579,Poor packaging,4,Positive
2668,Not satisfied,2,Negative
8490,Excellent service,5,Positive
1796,Excellent service,2,Negative
7485,Not satisfied,4,Positive
2391,Loved it!,1,Negative
482,Not satisfied,3,Neutral
1243,Terrible experience,5,Positive
2644,Excellent service,2,Negative
2050,Not satisfied,3,Neutral
9946,Product quality average,1,Negative
8996,Product quality average,1,Negative
8042,Great product!,5,Positive
5826,Poor packaging,4,Positive
7454,Product quality average,5,Positive
532,Excellent service,3,Neutral
4840,Excellent service,1,Negative
1056,Terrible experience,4,Positive
5006,Loved it!,1,Negative
3137,Not satisfied,5,Positive
308,Product quality average,4,Positive
6643,Fast delivery,5,Positive
1019,Excellent service,4,Positive
7144,Excellent service,1,Negative
594,Not satisfied,4,Positive
804,Product quality average,5,Positive
6652,Terrible experience,5,Positive
9358,Terrible experience,4,Positive
5906,Fast delivery,2,Negative
8935,Terrible experience,2,Negative
7587,Product quality average,1,Negative
2963,Product quality average,1,Negative
591,Terrible experience,5,Positive
3476,Loved it!,5,Positive
8351,Terrible experience,3,Neutral
9001,Terrible experience,4,Positive
8611,Great product!,5,Positive
7213,Poor packaging,4,Positive
4927,Poor packaging,1,Negative
5659,Excellent service,4,Positive
5669,Poor packaging,4,Positive
8797,Poor packaging,4,Positive
7294,Poor packaging,4,Positive
9342,Product quality average,2,Negative
4332,Terrible experience,4,Positive
4427,Great product!,2,Negative
3371,Poor packaging,1,Negative
6551,Fast delivery,1,Negative
6338,Loved it!,4,Positive
9653,Not satisfied,2,Negative
8064,Terrible experience,3,Neutral
5189,Great product!,1,Negative
1678,Terrible experience,4,Positive
7871,Fast delivery,5,Positive
1071,Excellent service,1,Negative
2858,Poor packaging,5,Positive
7867,Product quality average,2,Negative
5001,Great product!,1,Negative
7891,Great product!,1,Negative
459,Loved it!,5,Positive
9460,Great product!,4,Positive
2307,Great product!,2,Negative
4566,Not satisfied,2,Negative
3682,Loved it!,3,Neutral
26,Product quality average,5,Positive
8259,Poor packaging,5,Positive
9069,Product quality average,4,Positive
3746,Terrible experience,3,Neutral
5992,Terrible experience,1,Negative
4101,Fast delivery,5,Positive
7765,Terrible experience,2,Negative
7561,Not satisfied,1,Negative
1857,Loved it!,1,Negative
7276,Excellent service,4,Positive
2925,Product quality average,2,Negative
8955,Excellent service,5,Positive
8856,Loved it!,5,Positive
2292,Not satisfied,4,Positive
401,Poor packaging,2,Negative
9038,Not satisfied,4,Positive
9791,Not satisfied,1,Negative
8497,Poor packaging,4,Positive
4544,Excellent service,3,Neutral
5126,Excellent service,4,Positive
4060,Great product!,2,Negative
9772,Product quality average,5,Positive
7224,Not satisfied,3,Neutral
6328,Excellent service,4,Positive
3235,Great product!,4,Positive
6607,Fast delivery,2,Negative
9499,Product quality average,4,Positive
3558,Fast delivery,2,Negative
3817,Terrible experience,2,Negative
9458,Poor packaging,1,Negative
947,Not satisfied,2,Negative
788,Excellent service,5,Positive
6240,Loved it!,4,Positive
4644,Great product!,4,Positive
200,Poor packaging,1,Negative
8570,Great product!,1,Negative
2562,Poor packaging,5,Positive
1411,Excellent service,5,Positive
8938,Great product!,2,Negative
4170,Loved it!,5,Positive
1580,Product quality average,2,Negative
7685,Fast delivery,4,Positive
2340,Fast delivery,4,Positive
2890,Loved it!,5,Positive
1660,Not satisfied,5,Positive
4673,Not satisfied,4,Positive
3143,Product quality average,5,Positive
2821,Excellent service,3,Neutral
935,Not satisfied,4,Positive
3003,Excellent service,4,Positive
2861,Loved it!,4,Positive
1151,Terrible experience,2,Negative
3305,Great product!,3,Neutral
3633,Not satisfied,1,Negative
6697,Not satisfied,5,Positive
2024,Fast delivery,5,Positive
8512,Product quality average,3,Neutral
7771,Fast delivery,3,Neutral
3838,Product quality average,4,Positive
832,Not satisfied,1,Negative
9329,Great product!,4,Positive
441,Poor packaging,4,Positive
8633,Poor packaging,1,Negative
6998,Not satisfied,4,Positive
3988,Fast delivery,2,Negative
4822,Excellent service,5,Positive
975,Great product!,3,Neutral
3953,Fast delivery,2,Negative
1209,Poor packaging,4,Positive
8333,Terrible experience,1,Negative
4694,Terrible experience,2,Negative
8211,Great product!,3,Neutral
1710,Poor packaging,3,Neutral
1486,Fast delivery,2,Negative
9004,Poor packaging,5,Positive
1133,Product quality average,4,Positive
4960,Great product!,2,Negative
2688,Fast delivery,1,Negative
9847,Terrible experience,2,Negative
3696,Fast delivery,2,Negative
9759,Loved it!,1,Negative
4751,Fast delivery,1,Negative
6276,Terrible experience,2,Negative
1654,Great product!,5,Positive
8465,Terrible experience,5,Positive
4836,Excellent service,5,Positive
5868,Fast delivery,4,Positive
6045,Terrible experience,4,Positive
2526,Great product!,2,Negative
7711,Terrible experience,2,Negative
1632,Terrible experience,4,Positive
4177,Not satisfied,3,Neutral
9824,Excellent service,3,Neutral
4649,Terrible experience,5,Positive
2111,Great product!,1,Negative
949,Product quality average,3,Neutral
4264,Not satisfied,1,Negative
2975,Product quality average,3,Neutral
8714,Terrible experience,1,Negative
4924,Product quality average,2,Negative
7727,Product quality average,4,Positive
4084,Poor packaging,4,Positive
766,Loved it!,1,Negative
9576,Loved it!,2,Negative
9581,Not satisfied,4,Positive
4620,Product quality average,4,Positive
7514,Loved it!,5,Positive
8250,Terrible experience,3,Neutral
201,Fast delivery,2,Negative
6430,Not satisfied,1,Negative
8722,Excellent service,2,Negative
1320,Product quality average,2,Negative
1722,Poor packaging,5,Positive
1214,Not satisfied,5,Positive
1681,Loved it!,2,Negative
947,Loved it!,2,Negative
6613,Great product!,2,Negative
8025,Fast delivery,3,Neutral
8764,Terrible experience,5,Positive
639,Not satisfied,1,Negative
2833,Poor packaging,2,Negative
6701,Terrible experience,2,Negative
2287,Great product!,1,Negative
4071,Product quality average,1,Negative
3552,Fast delivery,3,Neutral
6208,Excellent service,5,Positive
7286,Great product!,2,Negative
498,Great product!,1,Negative
3124,Terrible experience,4,Positive
9123,Excellent service,3,Neutral
9255,Great product!,5,Positive
6433,Fast delivery,5,Positive
4266,Fast delivery,1,Negative
3252,Loved it!,2,Negative
1776,Loved it!,4,Positive
60,Excellent service,4,Positive
9054,Excellent service,4,Positive
5264,Not satisfied,3,Neutral
7824,Poor packaging,1,Negative
7517,Great product!,1,Negative
9754,Fast delivery,1,Negative
5759,Terrible experience,3,Neutral
4946,Fast delivery,4,Positive
6883,Poor packaging,2,Negative
1206,Excellent service,5,Positive
4127,Loved it!,5,Positive
1571,Great product!,4,Positive
1230,Poor packaging,5,Positive
9303,Loved it!,3,Neutral
1604,Fast delivery,3,Neutral
1926,Product quality average,4,Positive
4495,Loved it!,2,Negative
491,Not satisfied,2,Negative
7340,Fast delivery,4,Positive
3421,Product quality average,4,Positive
9394,Not satisfied,4,Positive
4971,Not satisfied,3,Neutral
9832,Loved it!,4,Positive
5114,Fast delivery,1,Negative
8180,Loved it!,5,Positive
2321,Product quality average,4,Positive
267,Not satisfied,4,Positive
4357,Not satisfied,2,Negative
8723,Loved it!,3,Neutral
1160,Poor packaging,3,Neutral
9834,Poor packaging,2,Negative
126,Fast delivery,5,Positive
2017,Poor packaging,1,Negative
4365,Fast delivery,4,Positive
7945,Terrible experience,5,Positive
3376,Fast delivery,2,Negative
1868,Terrible experience,2,Negative
3914,Not satisfied,3,Neutral
